,number,aver_price,lat,long,demand,region,geometry
1460,139,1410388.716890265,35.5249647631732,129.330488736496,10,대현동,POINT (129.330488736496 35.5249647631732)
1461,139,1410388.716890265,35.5249647631732,129.330488736496,10,대현동,POINT (129.330488736496 35.5249647631732)
1462,139,1410388.716890265,35.5249647631732,129.330488736496,10,대현동,POINT (129.330488736496 35.5249647631732)
1463,146,1500747.703482162,35.5243995470103,129.332012690391,10,대현동,POINT (129.332012690391 35.5243995470103)
1464,146,1500747.703482162,35.5243995470103,129.332012690391,10,대현동,POINT (129.332012690391 35.5243995470103)
1465,146,1500747.703482162,35.5243995470103,129.332012690391,10,대현동,POINT (129.332012690391 35.5243995470103)
1466,146,1500747.703482162,35.5243995470103,129.332012690391,10,대현동,POINT (129.332012690391 35.5243995470103)
1467,146,1500747.703482162,35.5243995470103,129.332012690391,10,대현동,POINT (129.332012690391 35.5243995470103)
1468,146,1500747.703482162,35.5243995470103,129.332012690391,10,대현동,POINT (129.332012690391 35.5243995470103)
1469,150,1623606.0,35.5268098359153,129.330291601393,10,대현동,POINT (129.330291601393 35.5268098359153)
1470,150,1623606.0,35.5268098359153,129.330291601393,10,대현동,POINT (129.330291601393 35.5268098359153)
1471,150,1623606.0,35.5268098359153,129.330291601393,10,대현동,POINT (129.330291601393 35.5268098359153)
1472,153,1705832.0,35.5279021651082,129.330250435536,10,대현동,POINT (129.330250435536 35.5279021651082)
1473,153,1705832.0,35.5279021651082,129.330250435536,10,대현동,POINT (129.330250435536 35.5279021651082)
1474,160,1890580.0,35.5314851498658,129.330374661692,10,대현동,POINT (129.330374661692 35.5314851498658)
1475,160,1890580.0,35.5314851498658,129.330374661692,10,대현동,POINT (129.330374661692 35.5314851498658)
1476,160,1890580.0,35.5314851498658,129.330374661692,10,대현동,POINT (129.330374661692 35.5314851498658)
1477,160,1890580.0,35.5314851498658,129.330374661692,10,대현동,POINT (129.330374661692 35.5314851498658)
1478,177,673469.387755102,35.5230724963685,129.333168979822,10,야음장생포동,POINT (129.333168979822 35.5230724963685)
1479,177,673469.387755102,35.5230724963685,129.333168979822,10,야음장생포동,POINT (129.333168979822 35.5230724963685)
1480,180,720046.0829493088,35.5224874893081,129.334223200017,10,야음장생포동,POINT (129.334223200017 35.5224874893081)
1481,180,720046.0829493088,35.5224874893081,129.334223200017,10,야음장생포동,POINT (129.334223200017 35.5224874893081)
1482,183,739750.0731391315,35.5238467770651,129.331645959536,10,야음장생포동,POINT (129.331645959536 35.5238467770651)
1483,183,739750.0731391315,35.5238467770651,129.331645959536,10,야음장생포동,POINT (129.331645959536 35.5238467770651)
1484,183,739750.0731391315,35.5238467770651,129.331645959536,10,야음장생포동,POINT (129.331645959536 35.5238467770651)
1485,183,739750.0731391315,35.5238467770651,129.331645959536,10,야음장생포동,POINT (129.331645959536 35.5238467770651)
1486,185,775681.3417190777,35.5229951358058,129.333269672054,10,야음장생포동,POINT (129.333269672054 35.5229951358058)
1487,185,775681.3417190777,35.5229951358058,129.333269672054,10,야음장생포동,POINT (129.333269672054 35.5229951358058)
1488,185,775681.3417190777,35.5229951358058,129.333269672054,10,야음장생포동,POINT (129.333269672054 35.5229951358058)
1489,189,817182.5282036448,35.5229991578413,129.333048863503,10,야음장생포동,POINT (129.333048863503 35.5229991578413)
1490,189,817182.5282036448,35.5229991578413,129.333048863503,10,야음장생포동,POINT (129.333048863503 35.5229991578413)
1491,189,817182.5282036448,35.5229991578413,129.333048863503,10,야음장생포동,POINT (129.333048863503 35.5229991578413)
1492,189,817182.5282036448,35.5229991578413,129.333048863503,10,야음장생포동,POINT (129.333048863503 35.5229991578413)
1493,194,869713.5061391542,35.5235781907924,129.333141501212,10,야음장생포동,POINT (129.333141501212 35.5235781907924)
1494,194,869713.5061391542,35.5235781907924,129.333141501212,10,야음장생포동,POINT (129.333141501212 35.5235781907924)
1495,194,869713.5061391542,35.5235781907924,129.333141501212,10,야음장생포동,POINT (129.333141501212 35.5235781907924)
1496,198,896025.5500354861,35.523779213382,129.331516002156,10,야음장생포동,POINT (129.331516002156 35.523779213382)
1497,198,896025.5500354861,35.523779213382,129.331516002156,10,야음장생포동,POINT (129.331516002156 35.523779213382)
1498,198,896025.5500354861,35.523779213382,129.331516002156,10,야음장생포동,POINT (129.331516002156 35.523779213382)
1499,202,914923.9543726236,35.523686556033,129.331437174747,10,야음장생포동,POINT (129.331437174747 35.523686556033)
1500,202,914923.9543726236,35.523686556033,129.331437174747,10,야음장생포동,POINT (129.331437174747 35.523686556033)
1501,202,914923.9543726236,35.523686556033,129.331437174747,10,야음장생포동,POINT (129.331437174747 35.523686556033)
1502,208,938030.0065231572,35.5223170586615,129.332379290242,10,야음장생포동,POINT (129.332379290242 35.5223170586615)
1503,208,938030.0065231572,35.5223170586615,129.332379290242,10,야음장생포동,POINT (129.332379290242 35.5223170586615)
1504,214,976845.1519536905,35.5327442153041,129.340900942131,10,삼산동,POINT (129.340900942131 35.5327442153041)
1505,214,976845.1519536905,35.5327442153041,129.340900942131,10,삼산동,POINT (129.340900942131 35.5327442153041)
1506,216,986908.3585095672,35.5237695066042,129.331769248093,10,야음장생포동,POINT (129.331769248093 35.5237695066042)
1507,216,986908.3585095672,35.5237695066042,129.331769248093,10,야음장생포동,POINT (129.331769248093 35.5237695066042)
1508,216,986908.3585095672,35.5237695066042,129.331769248093,10,야음장생포동,POINT (129.331769248093 35.5237695066042)
1509,216,986908.3585095672,35.5237695066042,129.331769248093,10,야음장생포동,POINT (129.331769248093 35.5237695066042)
1510,226,1057041.122669832,35.5240776467692,129.331029823117,10,야음장생포동,POINT (129.331029823117 35.5240776467692)
1511,226,1057041.122669832,35.5240776467692,129.331029823117,10,야음장생포동,POINT (129.331029823117 35.5240776467692)
1512,226,1057041.122669832,35.5240776467692,129.331029823117,10,야음장생포동,POINT (129.331029823117 35.5240776467692)
1513,226,1057041.122669832,35.5240776467692,129.331029823117,10,야음장생포동,POINT (129.331029823117 35.5240776467692)
1514,230,1117914.280071104,35.5238899316938,129.330978561284,10,야음장생포동,POINT (129.330978561284 35.5238899316938)
1515,230,1117914.280071104,35.5238899316938,129.330978561284,10,야음장생포동,POINT (129.330978561284 35.5238899316938)
1516,234,1175799.086757991,35.5224002511063,129.334308753165,10,야음장생포동,POINT (129.334308753165 35.5224002511063)
1517,234,1175799.086757991,35.5224002511063,129.334308753165,10,야음장생포동,POINT (129.334308753165 35.5224002511063)
1518,234,1175799.086757991,35.5224002511063,129.334308753165,10,야음장생포동,POINT (129.334308753165 35.5224002511063)
1519,236,1194141.244519078,35.5232611321135,129.33304723895,10,야음장생포동,POINT (129.33304723895 35.5232611321135)
1520,236,1194141.244519078,35.5232611321135,129.33304723895,10,야음장생포동,POINT (129.33304723895 35.5232611321135)
1521,236,1194141.244519078,35.5232611321135,129.33304723895,10,야음장생포동,POINT (129.33304723895 35.5232611321135)
1522,236,1194141.244519078,35.5232611321135,129.33304723895,10,야음장생포동,POINT (129.33304723895 35.5232611321135)
1523,247,1499578.0,35.5229369399817,129.334211146962,10,야음장생포동,POINT (129.334211146962 35.5229369399817)
1524,247,1499578.0,35.5229369399817,129.334211146962,10,야음장생포동,POINT (129.334211146962 35.5229369399817)
1525,248,1500356.0,35.5222725654397,129.330546477366,10,야음장생포동,POINT (129.330546477366 35.5222725654397)
1526,248,1500356.0,35.5222725654397,129.330546477366,10,야음장생포동,POINT (129.330546477366 35.5222725654397)
1527,248,1500356.0,35.5222725654397,129.330546477366,10,야음장생포동,POINT (129.330546477366 35.5222725654397)
1528,251,886255.9241706161,35.5341189875986,129.289626724613,10,옥동,POINT (129.289626724613 35.5341189875986)
1529,251,886255.9241706161,35.5341189875986,129.289626724613,10,옥동,POINT (129.289626724613 35.5341189875986)
1530,251,886255.9241706161,35.5341189875986,129.289626724613,10,옥동,POINT (129.289626724613 35.5341189875986)
1531,255,1000780.75094045,35.5341243974783,129.288990259883,10,옥동,POINT (129.288990259883 35.5341243974783)
1532,255,1000780.75094045,35.5341243974783,129.288990259883,10,옥동,POINT (129.288990259883 35.5341243974783)
1533,255,1000780.75094045,35.5341243974783,129.288990259883,10,옥동,POINT (129.288990259883 35.5341243974783)
1534,258,1111111.111111111,35.5366904312925,129.296829027037,10,신정2동,POINT (129.296829027037 35.5366904312925)
1535,258,1111111.111111111,35.5366904312925,129.296829027037,10,신정2동,POINT (129.296829027037 35.5366904312925)
1536,258,1111111.111111111,35.5366904312925,129.296829027037,10,신정2동,POINT (129.296829027037 35.5366904312925)
1537,266,1214378.238341969,35.5382698545997,129.292805328875,10,옥동,POINT (129.292805328875 35.5382698545997)
1538,266,1214378.238341969,35.5382698545997,129.292805328875,10,옥동,POINT (129.292805328875 35.5382698545997)
1539,266,1214378.238341969,35.5382698545997,129.292805328875,10,옥동,POINT (129.292805328875 35.5382698545997)
1540,266,1214378.238341969,35.5382698545997,129.292805328875,10,옥동,POINT (129.292805328875 35.5382698545997)
1541,266,1214378.238341969,35.5382698545997,129.292805328875,10,옥동,POINT (129.292805328875 35.5382698545997)
1542,266,1214378.238341969,35.5382698545997,129.292805328875,10,옥동,POINT (129.292805328875 35.5382698545997)
1543,266,1214378.238341969,35.5382698545997,129.292805328875,10,옥동,POINT (129.292805328875 35.5382698545997)
1544,289,836436.5511314811,35.5508828656772,129.258959098478,10,무거동,POINT (129.258959098478 35.5508828656772)
1545,289,836436.5511314811,35.5508828656772,129.258959098478,10,무거동,POINT (129.258959098478 35.5508828656772)
1546,300,913440.6263592868,35.5437639869915,129.260746114103,10,무거동,POINT (129.260746114103 35.5437639869915)
1547,300,913440.6263592868,35.5437639869915,129.260746114103,10,무거동,POINT (129.260746114103 35.5437639869915)
1548,300,913440.6263592868,35.5437639869915,129.260746114103,10,무거동,POINT (129.260746114103 35.5437639869915)
1549,357,1220988.369033209,35.5433577781372,129.261752950949,10,무거동,POINT (129.261752950949 35.5433577781372)
1550,357,1220988.369033209,35.5433577781372,129.261752950949,10,무거동,POINT (129.261752950949 35.5433577781372)
1551,357,1220988.369033209,35.5433577781372,129.261752950949,10,무거동,POINT (129.261752950949 35.5433577781372)
1552,363,1240181.893344357,35.5505368330593,129.259526426509,10,무거동,POINT (129.259526426509 35.5505368330593)
1553,363,1240181.893344357,35.5505368330593,129.259526426509,10,무거동,POINT (129.259526426509 35.5505368330593)
1554,363,1240181.893344357,35.5505368330593,129.259526426509,10,무거동,POINT (129.259526426509 35.5505368330593)
1555,375,1295063.0,35.5384050017989,129.256366253354,10,무거동,POINT (129.256366253354 35.5384050017989)
1556,375,1295063.0,35.5384050017989,129.256366253354,10,무거동,POINT (129.256366253354 35.5384050017989)
1557,376,1317022.384174909,35.5498083722602,129.26345747531,10,무거동,POINT (129.26345747531 35.5498083722602)
1558,376,1317022.384174909,35.5498083722602,129.26345747531,10,무거동,POINT (129.26345747531 35.5498083722602)
1559,376,1317022.384174909,35.5498083722602,129.26345747531,10,무거동,POINT (129.26345747531 35.5498083722602)
1560,376,1317022.384174909,35.5498083722602,129.26345747531,10,무거동,POINT (129.26345747531 35.5498083722602)
1561,391,1012039.783632874,35.5495033475139,129.27406798409,10,삼호동,POINT (129.27406798409 35.5495033475139)
1562,391,1012039.783632874,35.5495033475139,129.27406798409,10,삼호동,POINT (129.27406798409 35.5495033475139)
1563,391,1012039.783632874,35.5495033475139,129.27406798409,10,삼호동,POINT (129.27406798409 35.5495033475139)
1564,391,1012039.783632874,35.5495033475139,129.27406798409,10,삼호동,POINT (129.27406798409 35.5495033475139)
1565,391,1012039.783632874,35.5495033475139,129.27406798409,10,삼호동,POINT (129.27406798409 35.5495033475139)
1566,401,1284157.085262058,35.5494892255768,129.27383435265,10,삼호동,POINT (129.27383435265 35.5494892255768)
1567,401,1284157.085262058,35.5494892255768,129.27383435265,10,삼호동,POINT (129.27383435265 35.5494892255768)
1568,401,1284157.085262058,35.5494892255768,129.27383435265,10,삼호동,POINT (129.27383435265 35.5494892255768)
1569,401,1284157.085262058,35.5494892255768,129.27383435265,10,삼호동,POINT (129.27383435265 35.5494892255768)
1570,401,1284157.085262058,35.5494892255768,129.27383435265,10,삼호동,POINT (129.27383435265 35.5494892255768)
1571,401,1284157.085262058,35.5494892255768,129.27383435265,10,삼호동,POINT (129.27383435265 35.5494892255768)
1572,401,1284157.085262058,35.5494892255768,129.27383435265,10,삼호동,POINT (129.27383435265 35.5494892255768)
1573,402,1289477.990508918,35.5488658963696,129.273254955633,10,삼호동,POINT (129.273254955633 35.5488658963696)
1574,402,1289477.990508918,35.5488658963696,129.273254955633,10,삼호동,POINT (129.273254955633 35.5488658963696)
1575,402,1289477.990508918,35.5488658963696,129.273254955633,10,삼호동,POINT (129.273254955633 35.5488658963696)
1576,403,1313133.893671921,35.549136972735,129.272659895526,10,삼호동,POINT (129.272659895526 35.549136972735)
1577,403,1313133.893671921,35.549136972735,129.272659895526,10,삼호동,POINT (129.272659895526 35.549136972735)
1578,403,1313133.893671921,35.549136972735,129.272659895526,10,삼호동,POINT (129.272659895526 35.549136972735)
1579,403,1313133.893671921,35.549136972735,129.272659895526,10,삼호동,POINT (129.272659895526 35.549136972735)
1580,403,1313133.893671921,35.549136972735,129.272659895526,10,삼호동,POINT (129.272659895526 35.549136972735)
1581,404,1323711.021920346,35.5489440011843,129.271349269701,10,삼호동,POINT (129.271349269701 35.5489440011843)
1582,404,1323711.021920346,35.5489440011843,129.271349269701,10,삼호동,POINT (129.271349269701 35.5489440011843)
1583,404,1323711.021920346,35.5489440011843,129.271349269701,10,삼호동,POINT (129.271349269701 35.5489440011843)
1584,409,1482133.685523516,35.5487287700516,129.27329061627,10,삼호동,POINT (129.27329061627 35.5487287700516)
1585,409,1482133.685523516,35.5487287700516,129.27329061627,10,삼호동,POINT (129.27329061627 35.5487287700516)
1586,409,1482133.685523516,35.5487287700516,129.27329061627,10,삼호동,POINT (129.27329061627 35.5487287700516)
1587,411,1512831.0,35.5498841021311,129.270327325316,10,삼호동,POINT (129.270327325316 35.5498841021311)
1588,411,1512831.0,35.5498841021311,129.270327325316,10,삼호동,POINT (129.270327325316 35.5498841021311)
1589,411,1512831.0,35.5498841021311,129.270327325316,10,삼호동,POINT (129.270327325316 35.5498841021311)
1590,411,1512831.0,35.5498841021311,129.270327325316,10,삼호동,POINT (129.270327325316 35.5498841021311)
1591,412,1538387.577520312,35.5487585304517,129.273496821472,10,삼호동,POINT (129.273496821472 35.5487585304517)
1592,412,1538387.577520312,35.5487585304517,129.273496821472,10,삼호동,POINT (129.273496821472 35.5487585304517)
1593,413,1549655.107247473,35.5492909366413,129.271750893214,10,삼호동,POINT (129.271750893214 35.5492909366413)
1594,413,1549655.107247473,35.5492909366413,129.271750893214,10,삼호동,POINT (129.271750893214 35.5492909366413)
1595,413,1549655.107247473,35.5492909366413,129.271750893214,10,삼호동,POINT (129.271750893214 35.5492909366413)
1596,413,1549655.107247473,35.5492909366413,129.271750893214,10,삼호동,POINT (129.271750893214 35.5492909366413)
1597,417,1858338.198093014,35.5493509042427,129.272419234632,10,삼호동,POINT (129.272419234632 35.5493509042427)
1598,417,1858338.198093014,35.5493509042427,129.272419234632,10,삼호동,POINT (129.272419234632 35.5493509042427)
1599,417,1858338.198093014,35.5493509042427,129.272419234632,10,삼호동,POINT (129.272419234632 35.5493509042427)
1600,417,1858338.198093014,35.5493509042427,129.272419234632,10,삼호동,POINT (129.272419234632 35.5493509042427)
1601,417,1858338.198093014,35.5493509042427,129.272419234632,10,삼호동,POINT (129.272419234632 35.5493509042427)
1602,417,1858338.198093014,35.5493509042427,129.272419234632,10,삼호동,POINT (129.272419234632 35.5493509042427)
1603,417,1858338.198093014,35.5493509042427,129.272419234632,10,삼호동,POINT (129.272419234632 35.5493509042427)
1604,417,1858338.198093014,35.5493509042427,129.272419234632,10,삼호동,POINT (129.272419234632 35.5493509042427)
1605,428,690508.9408528197,35.5430809105837,129.33104657825,10,삼산동,POINT (129.33104657825 35.5430809105837)
1606,428,690508.9408528197,35.5430809105837,129.33104657825,10,삼산동,POINT (129.33104657825 35.5430809105837)
1607,428,690508.9408528197,35.5430809105837,129.33104657825,10,삼산동,POINT (129.33104657825 35.5430809105837)
1608,429,705175.6409698342,35.5455831355775,129.329100607819,10,삼산동,POINT (129.329100607819 35.5455831355775)
1609,429,705175.6409698342,35.5455831355775,129.329100607819,10,삼산동,POINT (129.329100607819 35.5455831355775)
1610,431,709260.7542382657,35.5348146176176,129.329271509372,10,달동,POINT (129.329271509372 35.5348146176176)
1611,431,709260.7542382657,35.5348146176176,129.329271509372,10,달동,POINT (129.329271509372 35.5348146176176)
1612,431,709260.7542382657,35.5348146176176,129.329271509372,10,달동,POINT (129.329271509372 35.5348146176176)
1613,431,709260.7542382657,35.5348146176176,129.329271509372,10,달동,POINT (129.329271509372 35.5348146176176)
1614,437,797770.9341545681,35.5372893475202,129.340864554849,10,삼산동,POINT (129.340864554849 35.5372893475202)
1615,437,797770.9341545681,35.5372893475202,129.340864554849,10,삼산동,POINT (129.340864554849 35.5372893475202)
1616,437,797770.9341545681,35.5372893475202,129.340864554849,10,삼산동,POINT (129.340864554849 35.5372893475202)
1617,440,810285.7142857143,35.537745918398,129.338546861296,10,삼산동,POINT (129.338546861296 35.537745918398)
1618,440,810285.7142857143,35.537745918398,129.338546861296,10,삼산동,POINT (129.338546861296 35.537745918398)
1619,440,810285.7142857143,35.537745918398,129.338546861296,10,삼산동,POINT (129.338546861296 35.537745918398)
1620,441,813519.7087509552,35.5348463249168,129.329525032078,10,삼산동,POINT (129.329525032078 35.5348463249168)
1621,441,813519.7087509552,35.5348463249168,129.329525032078,10,삼산동,POINT (129.329525032078 35.5348463249168)
1622,441,813519.7087509552,35.5348463249168,129.329525032078,10,삼산동,POINT (129.329525032078 35.5348463249168)
1623,441,813519.7087509552,35.5348463249168,129.329525032078,10,삼산동,POINT (129.329525032078 35.5348463249168)
1624,441,813519.7087509552,35.5348463249168,129.329525032078,10,삼산동,POINT (129.329525032078 35.5348463249168)
1625,442,813849.2309814469,35.5452009772328,129.332884513491,10,삼산동,POINT (129.332884513491 35.5452009772328)
1626,442,813849.2309814469,35.5452009772328,129.332884513491,10,삼산동,POINT (129.332884513491 35.5452009772328)
1627,442,813849.2309814469,35.5452009772328,129.332884513491,10,삼산동,POINT (129.332884513491 35.5452009772328)
1628,443,817725.6489148616,35.5368916303527,129.340132246648,10,삼산동,POINT (129.340132246648 35.5368916303527)
1629,443,817725.6489148616,35.5368916303527,129.340132246648,10,삼산동,POINT (129.340132246648 35.5368916303527)
1630,443,817725.6489148616,35.5368916303527,129.340132246648,10,삼산동,POINT (129.340132246648 35.5368916303527)
1631,443,817725.6489148616,35.5368916303527,129.340132246648,10,삼산동,POINT (129.340132246648 35.5368916303527)
1632,444,825098.3402091528,35.5456506084355,129.328262890012,10,삼산동,POINT (129.328262890012 35.5456506084355)
1633,444,825098.3402091528,35.5456506084355,129.328262890012,10,삼산동,POINT (129.328262890012 35.5456506084355)
1634,448,835034.3291890889,35.5410026730577,129.331631747215,10,삼산동,POINT (129.331631747215 35.5410026730577)
1635,448,835034.3291890889,35.5410026730577,129.331631747215,10,삼산동,POINT (129.331631747215 35.5410026730577)
1636,448,835034.3291890889,35.5410026730577,129.331631747215,10,삼산동,POINT (129.331631747215 35.5410026730577)
1637,454,853845.2479095514,35.5375018704803,129.339167496703,10,삼산동,POINT (129.339167496703 35.5375018704803)
1638,454,853845.2479095514,35.5375018704803,129.339167496703,10,삼산동,POINT (129.339167496703 35.5375018704803)
1639,454,853845.2479095514,35.5375018704803,129.339167496703,10,삼산동,POINT (129.339167496703 35.5375018704803)
1640,454,853845.2479095514,35.5375018704803,129.339167496703,10,삼산동,POINT (129.339167496703 35.5375018704803)
1641,455,854542.0769087869,35.5374928681127,129.339000059922,10,삼산동,POINT (129.339000059922 35.5374928681127)
1642,455,854542.0769087869,35.5374928681127,129.339000059922,10,삼산동,POINT (129.339000059922 35.5374928681127)
1643,455,854542.0769087869,35.5374928681127,129.339000059922,10,삼산동,POINT (129.339000059922 35.5374928681127)
1644,455,854542.0769087869,35.5374928681127,129.339000059922,10,삼산동,POINT (129.339000059922 35.5374928681127)
1645,469,886524.8226950355,35.5390100542783,129.335088518573,10,삼산동,POINT (129.335088518573 35.5390100542783)
1646,469,886524.8226950355,35.5390100542783,129.335088518573,10,삼산동,POINT (129.335088518573 35.5390100542783)
1647,473,896860.9865470851,35.5376181754362,129.32817712545,10,달동,POINT (129.32817712545 35.5376181754362)
1648,473,896860.9865470851,35.5376181754362,129.32817712545,10,달동,POINT (129.32817712545 35.5376181754362)
1649,473,896860.9865470851,35.5376181754362,129.32817712545,10,달동,POINT (129.32817712545 35.5376181754362)
1650,475,900900.900900901,35.5345469337472,129.339900403653,10,삼산동,POINT (129.339900403653 35.5345469337472)
1651,475,900900.900900901,35.5345469337472,129.339900403653,10,삼산동,POINT (129.339900403653 35.5345469337472)
1652,475,900900.900900901,35.5345469337472,129.339900403653,10,삼산동,POINT (129.339900403653 35.5345469337472)
1653,475,900900.900900901,35.5345469337472,129.339900403653,10,삼산동,POINT (129.339900403653 35.5345469337472)
1654,482,919662.5370525195,35.533264273068,129.331654694259,10,삼산동,POINT (129.331654694259 35.533264273068)
1655,482,919662.5370525195,35.533264273068,129.331654694259,10,삼산동,POINT (129.331654694259 35.533264273068)
1656,482,919662.5370525195,35.533264273068,129.331654694259,10,삼산동,POINT (129.331654694259 35.533264273068)
1657,489,926438.5999604508,35.5429557959363,129.325904288816,10,삼산동,POINT (129.325904288816 35.5429557959363)
1658,489,926438.5999604508,35.5429557959363,129.325904288816,10,삼산동,POINT (129.325904288816 35.5429557959363)
1659,491,928519.5559705364,35.5373890593075,129.343402050883,10,삼산동,POINT (129.343402050883 35.5373890593075)
1660,491,928519.5559705364,35.5373890593075,129.343402050883,10,삼산동,POINT (129.343402050883 35.5373890593075)
1661,491,928519.5559705364,35.5373890593075,129.343402050883,10,삼산동,POINT (129.343402050883 35.5373890593075)
1662,495,933662.8114332295,35.5384831148139,129.3293654829,10,삼산동,POINT (129.3293654829 35.5384831148139)
1663,495,933662.8114332295,35.5384831148139,129.3293654829,10,삼산동,POINT (129.3293654829 35.5384831148139)
1664,497,941066.5420810252,35.5429924812357,129.330736406505,10,삼산동,POINT (129.330736406505 35.5429924812357)
1665,497,941066.5420810252,35.5429924812357,129.330736406505,10,삼산동,POINT (129.330736406505 35.5429924812357)
1666,497,941066.5420810252,35.5429924812357,129.330736406505,10,삼산동,POINT (129.330736406505 35.5429924812357)
1667,497,941066.5420810252,35.5429924812357,129.330736406505,10,삼산동,POINT (129.330736406505 35.5429924812357)
1668,497,941066.5420810252,35.5429924812357,129.330736406505,10,삼산동,POINT (129.330736406505 35.5429924812357)
1669,502,948621.0380571043,35.5424545056761,129.331208202582,10,삼산동,POINT (129.331208202582 35.5424545056761)
1670,502,948621.0380571043,35.5424545056761,129.331208202582,10,삼산동,POINT (129.331208202582 35.5424545056761)
1671,509,959492.4998347982,35.5375088974144,129.328218665254,10,달동,POINT (129.328218665254 35.5375088974144)
1672,509,959492.4998347982,35.5375088974144,129.328218665254,10,달동,POINT (129.328218665254 35.5375088974144)
1673,509,959492.4998347982,35.5375088974144,129.328218665254,10,달동,POINT (129.328218665254 35.5375088974144)
1674,513,963008.984897725,35.5441713954868,129.325156603279,10,삼산동,POINT (129.325156603279 35.5441713954868)
1675,513,963008.984897725,35.5441713954868,129.325156603279,10,삼산동,POINT (129.325156603279 35.5441713954868)
1676,513,963008.984897725,35.5441713954868,129.325156603279,10,삼산동,POINT (129.325156603279 35.5441713954868)
1677,533,1007639.311993251,35.5331657749353,129.331696814709,10,삼산동,POINT (129.331696814709 35.5331657749353)
1678,533,1007639.311993251,35.5331657749353,129.331696814709,10,삼산동,POINT (129.331696814709 35.5331657749353)
1679,533,1007639.311993251,35.5331657749353,129.331696814709,10,삼산동,POINT (129.331696814709 35.5331657749353)
1680,538,1010629.029447639,35.5421894832236,129.33110482487,10,삼산동,POINT (129.33110482487 35.5421894832236)
1681,538,1010629.029447639,35.5421894832236,129.33110482487,10,삼산동,POINT (129.33110482487 35.5421894832236)
1682,538,1010629.029447639,35.5421894832236,129.33110482487,10,삼산동,POINT (129.33110482487 35.5421894832236)
1683,538,1010629.029447639,35.5421894832236,129.33110482487,10,삼산동,POINT (129.33110482487 35.5421894832236)
1684,550,1027992.277992278,35.5349944949279,129.331236389144,10,삼산동,POINT (129.331236389144 35.5349944949279)
1685,550,1027992.277992278,35.5349944949279,129.331236389144,10,삼산동,POINT (129.331236389144 35.5349944949279)
1686,551,1028101.439342015,35.5430415766312,129.330911439453,10,삼산동,POINT (129.330911439453 35.5430415766312)
1687,551,1028101.439342015,35.5430415766312,129.330911439453,10,삼산동,POINT (129.330911439453 35.5430415766312)
1688,551,1028101.439342015,35.5430415766312,129.330911439453,10,삼산동,POINT (129.330911439453 35.5430415766312)
1689,551,1028101.439342015,35.5430415766312,129.330911439453,10,삼산동,POINT (129.330911439453 35.5430415766312)
1690,553,1033638.589173996,35.5389310777079,129.327935936346,10,삼산동,POINT (129.327935936346 35.5389310777079)
1691,553,1033638.589173996,35.5389310777079,129.327935936346,10,삼산동,POINT (129.327935936346 35.5389310777079)
1692,553,1033638.589173996,35.5389310777079,129.327935936346,10,삼산동,POINT (129.327935936346 35.5389310777079)
1693,561,1050389.305127075,35.5391409584168,129.335073255806,10,삼산동,POINT (129.335073255806 35.5391409584168)
1694,561,1050389.305127075,35.5391409584168,129.335073255806,10,삼산동,POINT (129.335073255806 35.5391409584168)
1695,568,1059056.417024084,35.5422941928791,129.331060273788,10,삼산동,POINT (129.331060273788 35.5422941928791)
1696,568,1059056.417024084,35.5422941928791,129.331060273788,10,삼산동,POINT (129.331060273788 35.5422941928791)
1697,568,1059056.417024084,35.5422941928791,129.331060273788,10,삼산동,POINT (129.331060273788 35.5422941928791)
1698,568,1059056.417024084,35.5422941928791,129.331060273788,10,삼산동,POINT (129.331060273788 35.5422941928791)
1699,568,1059056.417024084,35.5422941928791,129.331060273788,10,삼산동,POINT (129.331060273788 35.5422941928791)
1700,590,1090604.026845638,35.5396605044378,129.335012669717,10,삼산동,POINT (129.335012669717 35.5396605044378)
1701,590,1090604.026845638,35.5396605044378,129.335012669717,10,삼산동,POINT (129.335012669717 35.5396605044378)
1702,599,1098334.655035686,35.5353642725013,129.338358840714,10,삼산동,POINT (129.338358840714 35.5353642725013)
1703,599,1098334.655035686,35.5353642725013,129.338358840714,10,삼산동,POINT (129.338358840714 35.5353642725013)
1704,609,1105536.50665591,35.5430156592318,129.328245055154,10,삼산동,POINT (129.328245055154 35.5430156592318)
1705,609,1105536.50665591,35.5430156592318,129.328245055154,10,삼산동,POINT (129.328245055154 35.5430156592318)
1706,609,1105536.50665591,35.5430156592318,129.328245055154,10,삼산동,POINT (129.328245055154 35.5430156592318)
1707,612,1114356.810559342,35.5394015143081,129.335042858166,10,삼산동,POINT (129.335042858166 35.5394015143081)
1708,612,1114356.810559342,35.5394015143081,129.335042858166,10,삼산동,POINT (129.335042858166 35.5394015143081)
1709,630,1149888.030596583,35.5379981145651,129.327994094985,10,달동,POINT (129.327994094985 35.5379981145651)
1710,630,1149888.030596583,35.5379981145651,129.327994094985,10,달동,POINT (129.327994094985 35.5379981145651)
1711,633,1152751.423149905,35.5328019079249,129.331857133108,10,대현동,POINT (129.331857133108 35.5328019079249)
1712,633,1152751.423149905,35.5328019079249,129.331857133108,10,대현동,POINT (129.331857133108 35.5328019079249)
1713,633,1152751.423149905,35.5328019079249,129.331857133108,10,대현동,POINT (129.331857133108 35.5328019079249)
1714,638,1158770.806658131,35.5376618761367,129.339171567784,10,삼산동,POINT (129.339171567784 35.5376618761367)
